date,follower_count
2026-06-15,3801
2026-06-16,3804
2026-06-16,3805
2026-06-16,3806
2026-06-16,3805
2026-06-16,3806
2026-06-16,3808
2026-06-17,3810
2026-06-17,3810
2026-06-17,3810
2026-06-17,3814
2026-06-17,3828
2026-06-17,3830
2026-06-17,3832
2026-06-18,3831
2026-06-18,3832
2026-06-18,3834
2026-06-18,3837
2026-06-18,3841
2026-06-19,3838
2026-06-19,3841
2026-06-19,3843
2026-06-19,3847
2026-06-19,3848
2026-06-19,3848
2026-06-20,3847
2026-06-20,3847
2026-06-20,3849
2026-06-20,3848
2026-06-20,3848
2026-06-20,3848
2026-06-21,3848
2026-06-21,3848
2026-06-21,3853
2026-06-21,3854
2026-06-21,3854
2026-06-21,3854
2026-06-22,3853
2026-06-22,3852
2026-06-22,3851
2026-06-22,3850
2026-06-22,3853
2026-06-23,3855
2026-06-23,3856
2026-06-23,3855
2026-06-23,3856
2026-06-23,3856
2026-06-23,3856
2026-06-23,3857
2026-06-24,3857
2026-06-24,3857
2026-06-24,3858
2026-06-24,3859
2026-06-24,3859
2026-06-24,3858
2026-06-25,3858
2026-06-25,3858
2026-06-25,3861
2026-06-25,3863
2026-06-25,3863
2026-06-25,3862
2026-06-26,3862
2026-06-26,3862
2026-06-26,3860
2026-06-27,3860
2026-06-27,3858
2026-06-27,3860
2026-06-27,3860
2026-06-27,3860
2026-06-27,3861
2026-06-28,3861
2026-06-28,3860
2026-06-28,3858
2026-06-28,3858
2026-06-28,3857
2026-06-28,3857
2026-06-29,3857
2026-06-29,3855
2026-06-29,3855
2026-06-29,3854
2026-06-29,3853
2026-06-30,3853
2026-06-30,3852
2026-06-30,3852
2026-06-30,3852
2026-06-30,3852
2026-06-30,3852
2026-06-30,3853
2026-07-01,3852
2026-07-01,3851
2026-07-01,3849
2026-07-01,3849
2026-07-01,3849
2026-07-01,3852
2026-07-02,3853
2026-07-02,3854
2026-07-02,3856
2026-07-02,3858
2026-07-02,3859
2026-07-02,3862
2026-07-03,3863
2026-07-03,3863
2026-07-03,3864
2026-07-03,3864
2026-07-03,3864
2026-07-03,3862
2026-07-04,3862
2026-07-04,3862
2026-07-04,3863
2026-07-04,3864
2026-07-04,3864
2026-07-04,3865
2026-07-05,3863
2026-07-05,3864
2026-07-05,3863
2026-07-05,3864
2026-07-05,3864
2026-07-05,3868
2026-07-06,3867
2026-07-06,3866
2026-07-06,3870
2026-07-06,3873
2026-07-06,3874
2026-07-06,3881
2026-07-07,3882
2026-07-07,3883
2026-07-07,3890
2026-07-07,3890
2026-07-07,3889
2026-07-07,3891
2026-07-08,3893
2026-07-08,3893
2026-07-08,3896
2026-07-08,3895
2026-07-08,3896
2026-07-08,3897
2026-07-09,3898
2026-07-09,3901
2026-07-09,3901
2026-07-09,3905
2026-07-10,3905
2026-07-10,3905
2026-07-10,3906
2026-07-10,3907
2026-07-10,3907
2026-07-10,3907
2026-07-11,3908
2026-07-11,3908
2026-07-11,3905
2026-07-11,3906
2026-07-11,3908
2026-07-11,3909
2026-07-12,3911
2026-07-12,3911
2026-07-12,3910
2026-07-12,3909
2026-07-12,3911
2026-07-12,3912
2026-07-13,3913
2026-07-13,3913
2026-07-13,3914
2026-07-13,3914
2026-07-13,3915
2026-07-13,3915
2026-07-14,3916
2026-07-14,3914
2026-07-14,3914
2026-07-14,3914
2026-07-14,3913
2026-07-14,3914
2026-07-15,3913
2026-07-15,3911
2026-07-15,3910
2026-07-15,3910
2026-07-15,3910
2026-07-15,3910
2026-07-16,3910
2026-07-16,3909
2026-07-16,3909
2026-07-16,3909
2026-07-16,3909
2026-07-16,3910
2026-07-17,3910
2026-07-17,3910
2026-07-17,3909
2026-07-17,3910
2026-07-17,3909
2026-07-17,3909
2026-07-18,3910
2026-07-18,3909
2026-07-18,3909
2026-07-18,3908
2026-07-18,3909
2026-07-18,3909
2026-07-19,3909
2026-07-19,3909
2026-07-19,3909
2026-07-19,3909
2026-07-19,3910
2026-07-19,3914
2026-07-20,3917
2026-07-20,3916
2026-07-20,3919
2026-07-20,3921
2026-07-20,3922
2026-07-20,3923
2026-07-21,3925
2026-07-21,3925
2026-07-21,3923
2026-07-21,3923
2026-07-21,3924
2026-07-21,3924
2026-07-22,3923
2026-07-22,3923
2026-07-22,3925
2026-07-22,3924
2026-07-22,3924
2026-07-22,3927
2026-07-23,3929
2026-07-23,3930
2026-07-23,3938
2026-07-23,3937
2026-07-23,3940
2026-07-23,3943
2026-07-24,3945
2026-07-24,3945
2026-07-24,3947
2026-07-24,3947
2026-07-24,3948
2026-07-24,3949
2026-07-25,3949
2026-07-25,3948
2026-07-25,3948
2026-07-25,3948
2026-07-25,3948
2026-07-25,3955
2026-07-26,3959
2026-07-26,3960
2026-07-26,3968
2026-07-26,3970
2026-07-26,3972
2026-07-26,3974
2026-07-27,3974
2026-07-27,3974
2026-07-27,3976
2026-07-27,3979
2026-07-27,3979
2026-07-27,3981
