date,follower_count
2026-06-01,1406
2026-06-01,1406
2026-06-01,1406
2026-06-01,1406
2026-06-01,1409
2026-06-02,1408
2026-06-02,1407
2026-06-02,1408
2026-06-02,1410
2026-06-02,1411
2026-06-02,1424
2026-06-02,1432
2026-06-03,1447
2026-06-03,1447
2026-06-03,1449
2026-06-03,1455
2026-06-03,1459
2026-06-03,1460
2026-06-04,1472
2026-06-04,1476
2026-06-04,1480
2026-06-04,1488
2026-06-04,1495
2026-06-05,1506
2026-06-05,1508
2026-06-05,1510
2026-06-05,1517
2026-06-05,1527
2026-06-06,1527
2026-06-06,1528
2026-06-06,1533
2026-06-06,1533
2026-06-06,1533
2026-06-07,1533
2026-06-07,1534
2026-06-07,1533
2026-06-07,1534
2026-06-07,1535
2026-06-08,1535
2026-06-08,1535
2026-06-08,1536
2026-06-08,1539
2026-06-08,1540
2026-06-09,1541
2026-06-09,1542
2026-06-09,1542
2026-06-09,1544
2026-06-09,1546
2026-06-09,1549
2026-06-09,1550
2026-06-10,1551
2026-06-10,1551
2026-06-10,1553
2026-06-10,1554
2026-06-10,1560
2026-06-10,1575
2026-06-11,1577
2026-06-11,1578
2026-06-11,1581
2026-06-11,1583
2026-06-11,1585
2026-06-12,1586
2026-06-12,1585
2026-06-12,1585
2026-06-12,1587
2026-06-12,1588
2026-06-12,1590
2026-06-12,1590
2026-06-13,1590
2026-06-13,1591
2026-06-13,1596
2026-06-13,1596
2026-06-13,1596
2026-06-13,1597
2026-06-14,1597
2026-06-14,1597
2026-06-14,1595
2026-06-14,1600
2026-06-14,1601
2026-06-14,1602
2026-06-14,1603
2026-06-15,1604
2026-06-15,1604
2026-06-15,1605
2026-06-15,1611
2026-06-15,1612
2026-06-15,1613
2026-06-16,1612
2026-06-16,1612
2026-06-16,1612
2026-06-16,1614
2026-06-16,1613
2026-06-16,1613
2026-06-17,1613
2026-06-17,1613
2026-06-17,1613
2026-06-17,1615
2026-06-17,1626
2026-06-17,1631
2026-06-17,1637
2026-06-18,1636
2026-06-18,1638
2026-06-18,1640
2026-06-18,1645
2026-06-18,1645
2026-06-19,1645
2026-06-19,1646
2026-06-19,1647
2026-06-19,1647
2026-06-19,1651
2026-06-19,1651
2026-06-20,1659
2026-06-20,1662
2026-06-20,1666
2026-06-20,1673
2026-06-20,1677
2026-06-20,1678
2026-06-21,1679
2026-06-21,1679
2026-06-21,1683
2026-06-21,1680
2026-06-21,1680
2026-06-21,1680
2026-06-22,1683
2026-06-22,1683
2026-06-22,1682
2026-06-22,1683
2026-06-22,1681
2026-06-23,1681
2026-06-23,1681
2026-06-23,1680
2026-06-23,1681
2026-06-23,1680
2026-06-23,1680
2026-06-23,1679
2026-06-24,1679
2026-06-24,1679
2026-06-24,1678
2026-06-24,1678
2026-06-24,1678
2026-06-24,1678
2026-06-25,1679
2026-06-25,1679
2026-06-25,1679
2026-06-25,1680
2026-06-25,1679
2026-06-25,1678
2026-06-26,1678
2026-06-26,1678
2026-06-26,1676
2026-06-27,1676
2026-06-27,1676
2026-06-27,1674
2026-06-27,1674
2026-06-27,1676
2026-06-27,1675
2026-06-28,1675
2026-06-28,1675
2026-06-28,1676
2026-06-28,1675
2026-06-28,1673
2026-06-28,1672
2026-06-29,1672
2026-06-29,1672
2026-06-29,1672
2026-06-29,1672
2026-06-29,1674
2026-06-30,1674
2026-06-30,1674
2026-06-30,1674
2026-06-30,1674
2026-06-30,1674
2026-06-30,1673
2026-06-30,1693
2026-07-01,1701
2026-07-01,1711
2026-07-01,1718
2026-07-01,1720
2026-07-01,1721
2026-07-01,1721
2026-07-02,1720
2026-07-02,1720
2026-07-02,1721
2026-07-02,1721
2026-07-02,1722
2026-07-02,1722
2026-07-03,1722
2026-07-03,1722
2026-07-03,1721
2026-07-03,1722
2026-07-03,1721
2026-07-03,1722
2026-07-04,1723
2026-07-04,1723
2026-07-04,1722
2026-07-04,1722
2026-07-04,1721
2026-07-04,1721
