key,like_count,comment_count
n1a1a3e7d237d,3,0
n5fc36da9c8d1,7,0
n60f12769e5ab,6,0
nf14aa06feb18,4,0
n60b01eb5b31c,16,2
n349cfef26260,10,0
n6af7506a9fc9,9,3
ncae18c0f260d,21,0
n8ebb1469d563,7,2
n0d21827f15bc,8,2
n99bc7dbc27fa,56,13
n301d15fc7220,7,2
nf3c866de13f5,5,0
n3bb6e5f1b2dc,5,2
n8881de6720a2,18,4
ncb3b4b90a08d,41,8
