date,follower_count
2026-04-07,452
2026-04-07,452
2026-04-07,450
2026-04-07,450
2026-04-07,450
2026-04-07,450
2026-04-07,452
2026-04-08,454
2026-04-08,455
2026-04-08,457
2026-04-08,457
2026-04-08,459
2026-04-08,459
2026-04-09,460
2026-04-09,461
2026-04-09,462
2026-04-09,464
2026-04-09,465
2026-04-09,465
2026-04-10,466
2026-04-10,467
2026-04-10,469
2026-04-10,469
2026-04-10,471
2026-04-10,471
2026-04-11,471
2026-04-11,472
2026-04-11,472
2026-04-11,474
2026-04-11,476
2026-04-11,480
2026-04-12,481
2026-04-12,481
2026-04-12,482
2026-04-12,483
2026-04-12,483
2026-04-12,485
2026-04-13,486
2026-04-13,486
2026-04-13,488
2026-04-13,492
2026-04-13,495
2026-04-13,496
2026-04-14,497
2026-04-14,497
2026-04-14,500
